Appliances,Temperature_outside_celsius,Pressure_outside_mm_hg,Humidity_outside_percent,Windspeed_meters_per_second
50,1.05E+00,762.25,96,2
50,9.00E-01,762.2666667,96.33333333,2
50,7.50E-01,762.2833333,96.66666667,2
50,6.00E-01,762.3,97,2
60,6.00E-01,762.35,96.83333333,2.166666667
50,6.00E-01,762.4,96.66666667,2.333333333
50,6.00E-01,762.45,96.5,2.5
40,6.00E-01,762.5,96.33333333,2.666666667
50,6.00E-01,762.55,96.16666667,2.833333333
50,6.00E-01,762.6,96,3
50,5.83E-01,762.55,96,3
50,5.67E-01,762.5,96,3
30,5.50E-01,762.45,96,3
30,5.33E-01,762.4,96,3
30,5.17E-01,762.35,96,3
50,5.00E-01,762.3,96,3
50,5.83E-01,762.3166667,96,3
40,6.67E-01,762.3333333,96,3
60,7.50E-01,762.35,96,3
60,8.33E-01,762.3666667,96,3
50,9.17E-01,762.3833333,96,3
50,1.00E+00,762.4,96,3
50,1.03E+00,762.4166667,96,3
220,1.07E+00,762.4333333,96,3
390,1.10E+00,762.45,96,3
380,1.13E+00,762.4666667,96,3
390,1.17E+00,762.4833333,96,3
390,1.20E+00,762.5,96,3
240,1.22E+00,762.55,96.16666667,3
40,1.23E+00,762.6,96.33333333,3
70,1.25E+00,762.65,96.5,3
50,1.27E+00,762.7,96.66666667,3
50,1.28E+00,762.75,96.83333333,3
70,1.30E+00,762.8,97,3
60,1.42E+00,762.8833333,96.66666667,3
70,1.53E+00,762.9666667,96.33333333,3
60,1.65E+00,763.05,96,3
50,1.77E+00,763.1333333,95.66666667,3
60,1.88E+00,763.2166667,95.33333333,3
60,2.00E+00,763.3,95,3
80,2.25E+00,763.3166667,94.66666667,3
100,2.50E+00,763.3333333,94.33333333,3
60,2.75E+00,763.35,94,3
70,3.00E+00,763.3666667,93.66666667,3
60,3.25E+00,763.3833333,93.33333333,3
60,3.50E+00,763.4,93,3
50,3.70E+00,763.4833333,92,3
50,3.90E+00,763.5666667,91,3
40,4.10E+00,763.65,90,3
50,4.30E+00,763.7333333,89,3
70,4.50E+00,763.8166667,88,3
60,4.70E+00,763.9,87,3
60,4.90E+00,763.8666667,83.5,3.333333333
80,5.10E+00,763.8333333,80,3.666666667
80,5.30E+00,763.8,76.5,4
80,5.50E+00,763.7666667,73,4.333333333
90,5.70E+00,763.7333333,69.5,4.666666667
90,5.90E+00,763.7,66,5
100,5.88E+00,763.7,68.33333333,4.833333333
80,5.87E+00,763.7,70.66666667,4.666666667
90,5.85E+00,763.7,73,4.5
80,5.83E+00,763.7,75.33333333,4.333333333
80,5.82E+00,763.7,77.66666667,4.166666667
80,5.80E+00,763.7,80,4
80,5.70E+00,763.7,77.83333333,4.5
90,5.60E+00,763.7,75.66666667,5
70,5.50E+00,763.7,73.5,5.5
50,5.40E+00,763.7,71.33333333,6
60,5.30E+00,763.7,69.16666667,6.5
70,5.20E+00,763.7,67,7
80,5.02E+00,763.8833333,67.66666667,6.5
70,4.83E+00,764.0666667,68.33333333,6
370,4.65E+00,764.25,69,5.5
410,4.47E+00,764.4333333,69.66666667,5
250,4.28E+00,764.6166667,70.33333333,4.5
80,4.10E+00,764.8,71,4
70,3.68E+00,764.7333333,73.83333333,3.833333333
70,3.27E+00,764.6666667,76.66666667,3.666666667
80,2.85E+00,764.6,79.5,3.5
70,2.43E+00,764.5333333,82.33333333,3.333333333
80,2.02E+00,764.4666667,85.16666667,3.166666667
80,1.60E+00,764.4,88,3
150,1.75E+00,764.45,86.33333333,3.666666667
380,1.90E+00,764.5,84.66666667,4.333333333
290,2.05E+00,764.55,83,5
270,2.20E+00,764.6,81.33333333,5.666666667
420,2.35E+00,764.65,79.66666667,6.333333333
280,2.50E+00,764.7,78,7
300,2.42E+00,764.7666667,79.5,6.333333333
350,2.33E+00,764.8333333,81,5.666666667
270,2.25E+00,764.9,82.5,5
560,2.17E+00,764.9666667,84,4.333333333
1080,2.08E+00,765.0333333,85.5,3.666666667
750,2.00E+00,765.1,87,3
390,1.80E+00,765.0666667,87.83333333,2.666666667
350,1.60E+00,765.0333333,88.66666667,2.333333333
340,1.40E+00,765,89.5,2
290,1.20E+00,764.9666667,90.33333333,1.666666667
230,1.00E+00,764.9333333,91.16666667,1.333333333
120,8.00E-01,764.9,92,1
110,7.33E-01,764.9333333,92.66666667,1.666666667
100,6.67E-01,764.9666667,93.33333333,2.333333333
110,6.00E-01,765,94,3
130,5.33E-01,765.0333333,94.66666667,3.666666667
140,4.67E-01,765.0666667,95.33333333,4.333333333
110,4.00E-01,765.1,96,5
100,4.17E-01,765.05,96.33333333,4.5
100,4.33E-01,765,96.66666667,4
110,4.50E-01,764.95,97,3.5
110,4.67E-01,764.9,97.33333333,3
190,4.83E-01,764.85,97.66666667,2.5
450,5.00E-01,764.8,98,2
210,5.83E-01,764.75,97.16666667,2.166666667
100,6.67E-01,764.7,96.33333333,2.333333333
90,7.50E-01,764.65,95.5,2.5
90,8.33E-01,764.6,94.66666667,2.666666667
80,9.17E-01,764.55,93.83333333,2.833333333
70,1.00E+00,764.5,93,3
70,9.17E-01,764.5,93.5,2.833333333
70,8.33E-01,764.5,94,2.666666667
60,7.50E-01,764.5,94.5,2.5
30,6.67E-01,764.5,95,2.333333333
30,5.83E-01,764.5,95.5,2.166666667
30,5.00E-01,764.5,96,2
40,5.50E-01,764.5,96,2.166666667
50,6.00E-01,764.5,96,2.333333333
60,6.50E-01,764.5,96,2.5
50,7.00E-01,764.5,96,2.666666667
50,7.50E-01,764.5,96,2.833333333
50,8.00E-01,764.5,96,3
50,8.33E-01,764.55,95.5,3
50,8.67E-01,764.6,95,3
50,9.00E-01,764.65,94.5,3
50,9.33E-01,764.7,94,3
60,9.67E-01,764.75,93.5,3
50,1.00E+00,764.8,93,3
60,9.00E-01,764.75,93.83333333,3.166666667
50,8.00E-01,764.7,94.66666667,3.333333333
40,7.00E-01,764.65,95.5,3.5
30,6.00E-01,764.6,96.33333333,3.666666667
30,5.00E-01,764.55,97.16666667,3.833333333
30,4.00E-01,764.5,98,4
60,4.33E-01,764.4666667,97.83333333,3.666666667
50,4.67E-01,764.4333333,97.66666667,3.333333333
60,5.00E-01,764.4,97.5,3
50,5.33E-01,764.3666667,97.33333333,2.666666667
50,5.67E-01,764.3333333,97.16666667,2.333333333
50,6.00E-01,764.3,97,2
40,5.83E-01,764.2666667,96.83333333,2.166666667
60,5.67E-01,764.2333333,96.66666667,2.333333333
50,5.50E-01,764.2,96.5,2.5
60,5.33E-01,764.1666667,96.33333333,2.666666667
50,5.17E-01,764.1333333,96.16666667,2.833333333
50,5.00E-01,764.1,96,3
40,4.83E-01,764.1,96.16666667,3
50,4.67E-01,764.1,96.33333333,3
50,4.50E-01,764.1,96.5,3
30,4.33E-01,764.1,96.66666667,3
40,4.17E-01,764.1,96.83333333,3
30,4.00E-01,764.1,97,3
50,4.17E-01,764.1333333,96.83333333,3
50,4.33E-01,764.1666667,96.66666667,3
40,4.50E-01,764.2,96.5,3
50,4.67E-01,764.2333333,96.33333333,3
50,4.83E-01,764.2666667,96.16666667,3
170,5.00E-01,764.3,96,3
400,2.83E-01,764.3666667,96,2.833333333
390,6.67E-02,764.4333333,96,2.666666667
370,-1.50E-01,764.5,96,2.5
390,-3.67E-01,764.5666667,96,2.333333333
370,-5.83E-01,764.6333333,96,2.166666667
380,-8.00E-01,764.7,96,2
100,-8.00E-01,764.7166667,95.5,2
90,-8.00E-01,764.7333333,95,2
470,-8.00E-01,764.75,94.5,2
320,-8.00E-01,764.7666667,94,2
270,-8.00E-01,764.7833333,93.5,2
260,-8.00E-01,764.8,93,2
230,-6.33E-01,764.85,92.5,1.833333333
470,-4.67E-01,764.9,92,1.666666667
400,-3.00E-01,764.95,91.5,1.5
290,-1.33E-01,765,91,1.333333333
100,3.33E-02,765.05,90.5,1.166666667
90,2.00E-01,765.1,90,1
90,3.83E-01,765.15,89.5,1
90,5.67E-01,765.2,89,1
90,7.50E-01,765.25,88.5,1
100,9.33E-01,765.3,88,1
80,1.12E+00,765.35,87.5,1
180,1.30E+00,765.4,87,1
440,1.48E+00,765.4333333,85.16666667,1.166666667
300,1.67E+00,765.4666667,83.33333333,1.333333333
250,1.85E+00,765.5,81.5,1.5
280,2.03E+00,765.5333333,79.66666667,1.666666667
460,2.22E+00,765.5666667,77.83333333,1.833333333
120,2.40E+00,765.6,76,2
120,2.48E+00,765.5833333,75.16666667,2
110,2.57E+00,765.5666667,74.33333333,2
130,2.65E+00,765.55,73.5,2
110,2.73E+00,765.5333333,72.66666667,2
120,2.82E+00,765.5166667,71.83333333,2
120,2.90E+00,765.5,71,2
120,2.92E+00,765.4833333,69.66666667,2
130,2.93E+00,765.4666667,68.33333333,2
120,2.95E+00,765.45,67,2
120,2.97E+00,765.4333333,65.66666667,2
410,2.98E+00,765.4166667,64.33333333,2
420,3.00E+00,765.4,63,2
140,3.02E+00,765.3666667,62.33333333,2
60,3.03E+00,765.3333333,61.66666667,2
60,3.05E+00,765.3,61,2
70,3.07E+00,765.2666667,60.33333333,2
80,3.08E+00,765.2333333,59.66666667,2
100,3.10E+00,765.2,59,2
80,3.03E+00,765.1833333,59.16666667,1.833333333
80,2.97E+00,765.1666667,59.33333333,1.666666667
70,2.90E+00,765.15,59.5,1.5
80,2.83E+00,765.1333333,59.66666667,1.333333333
80,2.77E+00,765.1166667,59.83333333,1.166666667
90,2.70E+00,765.1,60,1
80,2.38E+00,765.0666667,62.16666667,1.166666667
80,2.07E+00,765.0333333,64.33333333,1.333333333
80,1.75E+00,765,66.5,1.5
80,1.43E+00,764.9666667,68.66666667,1.666666667
80,1.12E+00,764.9333333,70.83333333,1.833333333
90,8.00E-01,764.9,73,2
130,5.33E-01,764.8833333,74.66666667,2
380,2.67E-01,764.8666667,76.33333333,2
800,0.00E+00,764.85,78,2
790,-2.67E-01,764.8333333,79.66666667,2
540,-5.33E-01,764.8166667,81.33333333,2
120,-8.00E-01,764.8,83,2
110,-8.33E-01,764.8,82.33333333,2
160,-8.67E-01,764.8,81.66666667,2
140,-9.00E-01,764.8,81,2
550,-9.33E-01,764.8,80.33333333,2
530,-9.67E-01,764.8,79.66666667,2
100,-1.00E+00,764.8,79,2
100,-1.03E+00,764.8,78,2
90,-1.07E+00,764.8,77,2
90,-1.10E+00,764.8,76,2
100,-1.13E+00,764.8,75,2
130,-1.17E+00,764.8,74,2
110,-1.20E+00,764.8,73,2
120,-1.25E+00,764.75,74.16666667,2.166666667
100,-1.30E+00,764.7,75.33333333,2.333333333
110,-1.35E+00,764.65,76.5,2.5
100,-1.40E+00,764.6,77.66666667,2.666666667
120,-1.45E+00,764.55,78.83333333,2.833333333
250,-1.50E+00,764.5,80,3
110,-1.57E+00,764.4833333,80.33333333,2.833333333
110,-1.63E+00,764.4666667,80.66666667,2.666666667
150,-1.70E+00,764.45,81,2.5
110,-1.77E+00,764.4333333,81.33333333,2.333333333
50,-1.83E+00,764.4166667,81.66666667,2.166666667
40,-1.90E+00,764.4,82,2
50,-1.97E+00,764.35,82.16666667,2
50,-2.03E+00,764.3,82.33333333,2
70,-2.10E+00,764.25,82.5,2
60,-2.17E+00,764.2,82.66666667,2
60,-2.23E+00,764.15,82.83333333,2
70,-2.30E+00,764.1,83,2
50,-2.38E+00,764.0333333,83.5,2
70,-2.47E+00,763.9666667,84,2
60,-2.55E+00,763.9,84.5,2
70,-2.63E+00,763.8333333,85,2
60,-2.72E+00,763.7666667,85.5,2
60,-2.80E+00,763.7,86,2
50,-2.88E+00,763.5833333,86,2
40,-2.97E+00,763.4666667,86,2
30,-3.05E+00,763.35,86,2
40,-3.13E+00,763.2333333,86,2
50,-3.22E+00,763.1166667,86,2
50,-3.30E+00,763,86,2
40,-3.42E+00,762.9166667,86.5,2
50,-3.53E+00,762.8333333,87,2
40,-3.65E+00,762.75,87.5,2
40,-3.77E+00,762.6666667,88,2
40,-3.88E+00,762.5833333,88.5,2
60,-4.00E+00,762.5,89,2
50,-4.00E+00,762.4,88.66666667,2
50,-4.00E+00,762.3,88.33333333,2
40,-4.00E+00,762.2,88,2
40,-4.00E+00,762.1,87.66666667,2
20,-4.00E+00,762,87.33333333,2
30,-4.00E+00,761.9,87,2
20,-4.00E+00,761.8166667,86.83333333,2.166666667
50,-4.00E+00,761.7333333,86.66666667,2.333333333
60,-4.00E+00,761.65,86.5,2.5
40,-4.00E+00,761.5666667,86.33333333,2.666666667
50,-4.00E+00,761.4833333,86.16666667,2.833333333
40,-4.00E+00,761.4,86,3
40,-4.00E+00,761.3,85.66666667,3
50,-4.00E+00,761.2,85.33333333,3
50,-4.00E+00,761.1,85,3
40,-4.00E+00,761,84.66666667,3
50,-4.00E+00,760.9,84.33333333,3
40,-4.00E+00,760.8,84,3
50,-4.08E+00,760.7166667,84.5,3
30,-4.17E+00,760.6333333,85,3
20,-4.25E+00,760.55,85.5,3
30,-4.33E+00,760.4666667,86,3
30,-4.42E+00,760.3833333,86.5,3
50,-4.50E+00,760.3,87,3
80,-4.55E+00,760.25,87.16666667,2.833333333
40,-4.60E+00,760.2,87.33333333,2.666666667
50,-4.65E+00,760.15,87.5,2.5
40,-4.70E+00,760.1,87.66666667,2.333333333
70,-4.75E+00,760.05,87.83333333,2.166666667
100,-4.80E+00,760,88,2
60,-4.75E+00,759.9666667,87.83333333,2
50,-4.70E+00,759.9333333,87.66666667,2
40,-4.65E+00,759.9,87.5,2
40,-4.60E+00,759.8666667,87.33333333,2
40,-4.55E+00,759.8333333,87.16666667,2
20,-4.50E+00,759.8,87,2
20,-4.43E+00,759.7666667,86.83333333,2
30,-4.37E+00,759.7333333,86.66666667,2
50,-4.30E+00,759.7,86.5,2
50,-4.23E+00,759.6666667,86.33333333,2
40,-4.17E+00,759.6333333,86.16666667,2
40,-4.10E+00,759.6,86,2
40,-4.00E+00,759.55,86.16666667,1.833333333
40,-3.90E+00,759.5,86.33333333,1.666666667
50,-3.80E+00,759.45,86.5,1.5
50,-3.70E+00,759.4,86.66666667,1.333333333
50,-3.60E+00,759.35,86.83333333,1.166666667
40,-3.50E+00,759.3,87,1
40,-3.28E+00,759.2333333,85.83333333,1.333333333
20,-3.07E+00,759.1666667,84.66666667,1.666666667
20,-2.85E+00,759.1,83.5,2
30,-2.63E+00,759.0333333,82.33333333,2.333333333
40,-2.42E+00,758.9666667,81.16666667,2.666666667
50,-2.20E+00,758.9,80,3
50,-2.07E+00,758.8166667,79,3
40,-1.93E+00,758.7333333,78,3
40,-1.80E+00,758.65,77,3
50,-1.67E+00,758.5666667,76,3
40,-1.53E+00,758.4833333,75,3
40,-1.40E+00,758.4,74,3
50,-1.35E+00,758.3,73.66666667,3
40,-1.30E+00,758.2,73.33333333,3
50,-1.25E+00,758.1,73,3
40,-1.20E+00,758,72.66666667,3
20,-1.15E+00,757.9,72.33333333,3
20,-1.10E+00,757.8,72,3
30,-1.02E+00,757.7166667,71.66666667,3
40,-9.33E-01,757.6333333,71.33333333,3
50,-8.50E-01,757.55,71,3
50,-7.67E-01,757.4666667,70.66666667,3
50,-6.83E-01,757.3833333,70.33333333,3
40,-6.00E-01,757.3,70,3
40,-5.67E-01,757.25,69.5,3
40,-5.33E-01,757.2,69,3
40,-5.00E-01,757.15,68.5,3
40,-4.67E-01,757.1,68,3
50,-4.33E-01,757.05,67.5,3
50,-4.00E-01,757,67,3
30,-4.17E-01,756.9666667,67.5,2.833333333
20,-4.33E-01,756.9333333,68,2.666666667
30,-4.50E-01,756.9,68.5,2.5
30,-4.67E-01,756.8666667,69,2.333333333
40,-4.83E-01,756.8333333,69.5,2.166666667
50,-5.00E-01,756.8,70,2
50,-6.17E-01,756.7666667,72,2
50,-7.33E-01,756.7333333,74,2
40,-8.50E-01,756.7,76,2
40,-9.67E-01,756.6666667,78,2
50,-1.08E+00,756.6333333,80,2
40,-1.20E+00,756.6,82,2
40,-1.33E+00,756.6,82.83333333,2.166666667
40,-1.47E+00,756.6,83.66666667,2.333333333
40,-1.60E+00,756.6,84.5,2.5
20,-1.73E+00,756.6,85.33333333,2.666666667
30,-1.87E+00,756.6,86.16666667,2.833333333
30,-2.00E+00,756.6,87,3
70,-2.08E+00,756.6,86.33333333,3
230,-2.17E+00,756.6,85.66666667,3
660,-2.25E+00,756.6,85,3
510,-2.33E+00,756.6,84.33333333,3
300,-2.42E+00,756.6,83.66666667,3
300,-2.50E+00,756.6,83,3
350,-2.50E+00,756.65,82.16666667,3
90,-2.50E+00,756.7,81.33333333,3
100,-2.50E+00,756.75,80.5,3
130,-2.50E+00,756.8,79.66666667,3
200,-2.50E+00,756.85,78.83333333,3
480,-2.50E+00,756.9,78,3
430,-2.58E+00,756.8833333,78.83333333,2.833333333
630,-2.67E+00,756.8666667,79.66666667,2.666666667
600,-2.75E+00,756.85,80.5,2.5
470,-2.83E+00,756.8333333,81.33333333,2.333333333
740,-2.92E+00,756.8166667,82.16666667,2.166666667
600,-3.00E+00,756.8,83,2
560,-3.17E+00,756.7666667,83.5,2
440,-3.33E+00,756.7333333,84,2
280,-3.50E+00,756.7,84.5,2
110,-3.67E+00,756.6666667,85,2
80,-3.83E+00,756.6333333,85.5,2
70,-4.00E+00,756.6,86,2
50,-4.15E+00,756.6,86.33333333,1.833333333
50,-4.30E+00,756.6,86.66666667,1.666666667
60,-4.45E+00,756.6,87,1.5
60,-4.60E+00,756.6,87.33333333,1.333333333
50,-4.75E+00,756.6,87.66666667,1.166666667
60,-4.90E+00,756.6,88,1
50,-4.83E+00,756.6,87.83333333,1
50,-4.77E+00,756.6,87.66666667,1
40,-4.70E+00,756.6,87.5,1
30,-4.63E+00,756.6,87.33333333,1
40,-4.57E+00,756.6,87.16666667,1
50,-4.50E+00,756.6,87,1
50,-4.52E+00,756.6,87.66666667,1
50,-4.53E+00,756.6,88.33333333,1
40,-4.55E+00,756.6,89,1
50,-4.57E+00,756.6,89.66666667,1
40,-4.58E+00,756.6,90.33333333,1
50,-4.60E+00,756.6,91,1
40,-4.55E+00,756.5333333,90.5,1
50,-4.50E+00,756.4666667,90,1
50,-4.45E+00,756.4,89.5,1
40,-4.40E+00,756.3333333,89,1
40,-4.35E+00,756.2666667,88.5,1
30,-4.30E+00,756.2,88,1
20,-4.33E+00,756.25,88.5,1
20,-4.37E+00,756.3,89,1
40,-4.40E+00,756.35,89.5,1
50,-4.43E+00,756.4,90,1
40,-4.47E+00,756.45,90.5,1
50,-4.50E+00,756.5,91,1
50,-4.43E+00,756.45,90.66666667,1
40,-4.37E+00,756.4,90.33333333,1
40,-4.30E+00,756.35,90,1
50,-4.23E+00,756.3,89.66666667,1
50,-4.17E+00,756.25,89.33333333,1
50,-4.10E+00,756.2,89,1
40,-4.10E+00,756.2166667,89,1
50,-4.10E+00,756.2333333,89,1
20,-4.10E+00,756.25,89,1
30,-4.10E+00,756.2666667,89,1
10,-4.10E+00,756.2833333,89,1
40,-4.10E+00,756.3,89,1
60,-4.17E+00,756.3166667,89.33333333,1
40,-4.23E+00,756.3333333,89.66666667,1
50,-4.30E+00,756.35,90,1
40,-4.37E+00,756.3666667,90.33333333,1
40,-4.43E+00,756.3833333,90.66666667,1
40,-4.50E+00,756.4,91,1
70,-4.47E+00,756.4166667,90.83333333,1
50,-4.43E+00,756.4333333,90.66666667,1
50,-4.40E+00,756.45,90.5,1
40,-4.37E+00,756.4666667,90.33333333,1
30,-4.33E+00,756.4833333,90.16666667,1
30,-4.30E+00,756.5,90,1
20,-4.30E+00,756.55,89.83333333,1
50,-4.30E+00,756.6,89.66666667,1
50,-4.30E+00,756.65,89.5,1
50,-4.30E+00,756.7,89.33333333,1
50,-4.30E+00,756.75,89.16666667,1
40,-4.30E+00,756.8,89,1
40,-4.40E+00,756.8666667,89.66666667,1
50,-4.50E+00,756.9333333,90.33333333,1
40,-4.60E+00,757,91,1
40,-4.70E+00,757.0666667,91.66666667,1
40,-4.80E+00,757.1333333,92.33333333,1
40,-4.90E+00,757.2,93,1
20,-4.70E+00,757.2166667,92.66666667,1
30,-4.50E+00,757.2333333,92.33333333,1
30,-4.30E+00,757.25,92,1
40,-4.10E+00,757.2666667,91.66666667,1
40,-3.90E+00,757.2833333,91.33333333,1
40,-3.70E+00,757.3,91,1
50,-3.48E+00,757.3166667,89.33333333,1
50,-3.27E+00,757.3333333,87.66666667,1
50,-3.05E+00,757.35,86,1
40,-2.83E+00,757.3666667,84.33333333,1
40,-2.62E+00,757.3833333,82.66666667,1
40,-2.40E+00,757.4,81,1
20,-2.27E+00,757.4333333,80,1
20,-2.13E+00,757.4666667,79,1
30,-2.00E+00,757.5,78,1
50,-1.87E+00,757.5333333,77,1
40,-1.73E+00,757.5666667,76,1
50,-1.60E+00,757.6,75,1
40,-1.33E+00,757.6,73.16666667,1
40,-1.07E+00,757.6,71.33333333,1
40,-8.00E-01,757.6,69.5,1
40,-5.33E-01,757.6,67.66666667,1
50,-2.67E-01,757.6,65.83333333,1
50,0.00E+00,757.6,64,1
50,-3.33E-02,757.55,64.66666667,1
30,-6.67E-02,757.5,65.33333333,1
30,-1.00E-01,757.45,66,1
20,-1.33E-01,757.4,66.66666667,1
20,-1.67E-01,757.35,67.33333333,1
50,-2.00E-01,757.3,68,1
50,1.17E-01,757.2833333,66.16666667,1
50,4.33E-01,757.2666667,64.33333333,1
40,7.50E-01,757.25,62.5,1
40,1.07E+00,757.2333333,60.66666667,1
40,1.38E+00,757.2166667,58.83333333,1
40,1.70E+00,757.2,57,1
40,1.47E+00,757.2166667,57.83333333,1
50,1.23E+00,757.2333333,58.66666667,1
60,1.00E+00,757.25,59.5,1
20,7.67E-01,757.2666667,60.33333333,1
20,5.33E-01,757.2833333,61.16666667,1
30,3.00E-01,757.3,62,1
40,1.67E-01,757.3166667,64,1
40,3.33E-02,757.3333333,66,1
50,-1.00E-01,757.35,68,1
40,-2.33E-01,757.3666667,70,1
50,-3.67E-01,757.3833333,72,1
50,-5.00E-01,757.4,74,1
40,-7.50E-01,757.45,75.5,1
40,-1.00E+00,757.5,77,1
50,-1.25E+00,757.55,78.5,1
60,-1.50E+00,757.6,80,1
190,-1.75E+00,757.65,81.5,1
350,-2.00E+00,757.7,83,1
210,-2.12E+00,757.7333333,83.83333333,1
140,-2.23E+00,757.7666667,84.66666667,1
110,-2.35E+00,757.8,85.5,1
120,-2.47E+00,757.8333333,86.33333333,1
120,-2.58E+00,757.8666667,87.16666667,1
110,-2.70E+00,757.9,88,1
260,-2.75E+00,757.95,88.16666667,0.833333333
550,-2.80E+00,758,88.33333333,0.666666667
480,-2.85E+00,758.05,88.5,0.5
360,-2.90E+00,758.1,88.66666667,0.333333333
360,-2.95E+00,758.15,88.83333333,0.166666667
290,-3.00E+00,758.2,89,0
460,-3.25E+00,758.2,89.83333333,0.333333333
570,-3.50E+00,758.2,90.66666667,0.666666667
470,-3.75E+00,758.2,91.5,1
450,-4.00E+00,758.2,92.33333333,1.333333333
450,-4.25E+00,758.2,93.16666667,1.666666667
380,-4.50E+00,758.2,94,2
110,-4.35E+00,758.2,93.5,1.833333333
110,-4.20E+00,758.2,93,1.666666667
110,-4.05E+00,758.2,92.5,1.5
100,-3.90E+00,758.2,92,1.333333333
110,-3.75E+00,758.2,91.5,1.166666667
120,-3.60E+00,758.2,91,1
70,-3.67E+00,758.25,91,1
50,-3.73E+00,758.3,91,1
40,-3.80E+00,758.35,91,1
30,-3.87E+00,758.4,91,1
30,-3.93E+00,758.45,91,1
50,-4.00E+00,758.5,91,1
50,-4.08E+00,758.55,91.5,1
50,-4.17E+00,758.6,92,1
40,-4.25E+00,758.65,92.5,1
50,-4.33E+00,758.7,93,1
40,-4.42E+00,758.75,93.5,1
40,-4.50E+00,758.8,94,1
50,-4.55E+00,758.7833333,94,1.166666667
40,-4.60E+00,758.7666667,94,1.333333333
30,-4.65E+00,758.75,94,1.5
30,-4.70E+00,758.7333333,94,1.666666667
30,-4.75E+00,758.7166667,94,1.833333333
30,-4.80E+00,758.7,94,2
50,-4.81E+00,758.7111111,93.83333333,1.944444444
40,-4.82E+00,758.7222222,93.66666667,1.888888889
50,-4.83E+00,758.7333333,93.5,1.833333333
50,-4.84E+00,758.7444444,93.33333333,1.777777778
50,-4.86E+00,758.7555556,93.16666667,1.722222222
40,-4.87E+00,758.7666667,93,1.666666667
40,-4.88E+00,758.7777778,92.83333333,1.611111111
40,-4.89E+00,758.7888889,92.66666667,1.555555556
30,-4.90E+00,758.8,92.5,1.5
20,-4.91E+00,758.8111111,92.33333333,1.444444444
20,-4.92E+00,758.8222222,92.16666667,1.388888889
30,-4.93E+00,758.8333333,92,1.333333333
50,-4.94E+00,758.8444444,91.83333333,1.277777778
50,-4.96E+00,758.8555556,91.66666667,1.222222222
40,-4.97E+00,758.8666667,91.5,1.166666667
50,-4.98E+00,758.8777778,91.33333333,1.111111111
40,-4.99E+00,758.8888889,91.16666667,1.055555556
40,-5.00E+00,758.9,91,1
50,-4.83E+00,758.9333333,90.83333333,1
50,-4.67E+00,758.9666667,90.66666667,1
50,-4.50E+00,759,90.5,1
30,-4.33E+00,759.0333333,90.33333333,1
30,-4.17E+00,759.0666667,90.16666667,1
20,-4.00E+00,759.1,90,1
20,-3.83E+00,759.0666667,90,1.333333333
40,-3.67E+00,759.0333333,90,1.666666667
50,-3.50E+00,759,90,2
50,-3.33E+00,758.9666667,90,2.333333333
50,-3.17E+00,758.9333333,90,2.666666667
40,-3.00E+00,758.9,90,3
80,-2.97E+00,758.9,90,2.833333333
40,-2.93E+00,758.9,90,2.666666667
50,-2.90E+00,758.9,90,2.5
340,-2.87E+00,758.9,90,2.333333333
150,-2.83E+00,758.9,90,2.166666667
50,-2.80E+00,758.9,90,2
40,-2.73E+00,758.95,89.33333333,2
60,-2.67E+00,759,88.66666667,2
60,-2.60E+00,759.05,88,2
60,-2.53E+00,759.1,87.33333333,2
50,-2.47E+00,759.15,86.66666667,2
70,-2.40E+00,759.2,86,2
60,-2.37E+00,759.3,86.33333333,2.333333333
60,-2.33E+00,759.4,86.66666667,2.666666667
60,-2.30E+00,759.5,87,3
350,-2.27E+00,759.6,87.33333333,3.333333333
360,-2.23E+00,759.7,87.66666667,3.666666667
80,-2.20E+00,759.8,88,4
50,-2.17E+00,759.8333333,88.16666667,3.666666667
60,-2.13E+00,759.8666667,88.33333333,3.333333333
80,-2.10E+00,759.9,88.5,3
50,-2.07E+00,759.9333333,88.66666667,2.666666667
80,-2.03E+00,759.9666667,88.83333333,2.333333333
90,-2.00E+00,760,89,2
90,-1.95E+00,760.1,88.83333333,2.166666667
70,-1.90E+00,760.2,88.66666667,2.333333333
90,-1.85E+00,760.3,88.5,2.5
60,-1.80E+00,760.4,88.33333333,2.666666667
70,-1.75E+00,760.5,88.16666667,2.833333333
90,-1.70E+00,760.6,88,3
70,-1.57E+00,760.6,87.33333333,3
110,-1.43E+00,760.6,86.66666667,3
70,-1.30E+00,760.6,86,3
70,-1.17E+00,760.6,85.33333333,3
80,-1.03E+00,760.6,84.66666667,3
330,-9.00E-01,760.6,84,3
220,-8.17E-01,760.6,83.83333333,2.833333333
70,-7.33E-01,760.6,83.66666667,2.666666667
60,-6.50E-01,760.6,83.5,2.5
50,-5.67E-01,760.6,83.33333333,2.333333333
60,-4.83E-01,760.6,83.16666667,2.166666667
80,-4.00E-01,760.6,83,2
70,-2.83E-01,760.55,82.66666667,2
80,-1.67E-01,760.5,82.33333333,2
70,-5.00E-02,760.45,82,2
80,6.67E-02,760.4,81.66666667,2
70,1.83E-01,760.35,81.33333333,2
80,3.00E-01,760.3,81,2
50,3.50E-01,760.3,80.83333333,2
40,4.00E-01,760.3,80.66666667,2
30,4.50E-01,760.3,80.5,2
50,5.00E-01,760.3,80.33333333,2
80,5.50E-01,760.3,80.16666667,2
80,6.00E-01,760.3,80,2
